"","new_pcon","con","lab","ld","grn","brx","pc","snp","other","total_votes","con_pct","lab_pct","ld_pct","grn_pct","brx_pct","pc_pct","snp_pct","other_pct","winning_pct","winner"
"319","Leicester South BC",9318.81764016297,31905.5644242286,2680.83158368979,1510.28732495191,934.177659050917,0,0,9.63039198608779,46359.3090240702,0.201012867455046,0.688223467861932,0.0578272549812568,0.0325778653035522,0.0201508106724775,0,0,0.000207733725735377,0.688223467861932,"Lab"
"320","Leicester West BC",15230.3876926294,19956.3618192619,2095.28229576243,1189.42363145612,1913.89530789205,0,0,0,40385.3507470018,0.377126542444603,0.494148532825196,0.0518822359347215,0.0294518583955699,0.0473908303999102,0,0,0,0.494148532825196,"Lab"
"321","Leigh and Atherton BC",20573.4042552333,20527.3202584032,1890.93131919463,85.9918465024914,2822.37671907951,0,0,870.99020341366,46771.0146018268,0.439875089954319,0.438889778918788,0.0404295552553776,0.00183857132958439,0.0603445690265028,0,0,0.018622435515428,0.439875089954319,"Con"
"322","Lewes CC",25468.1598344541,3802.8857824814,19351.2830393511,1347.13690492269,152.837315333604,0,0,117.312035738456,50239.6149122813,0.506933818639368,0.0756949628121406,0.385179764477465,0.0268142362809668,0.00304216733349686,0,0,0.00233505045656268,0.506933818639368,"Con"
"323","Lewisham East BC",9277.84261717121,31957.6739391217,3903.01261036002,1748.01573508141,1402.19535379389,0,0,497.26122338644,48786.0014789146,0.190174278192918,0.655058274307104,0.0800027157799949,0.0358302726620649,0.0287417560629543,0,0,0.0101927029949638,0.655058274307104,"Lab"
"324","Lewisham North and Deptford BC",6299.64863612337,33832.3546331922,6189.93128533533,2873.47957457959,727.941013412981,0,0,222.685978643307,50146.0411212868,0.125626041363596,0.674676482463747,0.123438084979908,0.0573022218768893,0.0145164203820663,0,0,0.00444074893379325,0.674676482463747,"Lab"
"325","Lewisham West and East Dulwich BC",8104.89459089671,29085.7948566512,5278.28853281993,3756.97276029558,693.383429453104,0,0,175.559566959327,47094.8937370759,0.172097099021928,0.617599755485873,0.112077724652865,0.0797745246283009,0.0147231127290395,0,0,0.00372778348199385,0.617599755485873,"Lab"
"326","Leyton and Wanstead BC",10103.0009970475,31082.546305255,5119.22066127164,1867.44536972605,810.008652187089,0,0,444.845752377609,49427.0677378648,0.2044021921476,0.628856772772774,0.103571198850421,0.037781836050441,0.0163879568272783,0,0,0.00900004335148582,0.628856772772774,"Lab"
"327","Lichfield CC",33777.480841989,10902.3092426287,5416.40487273299,1706.18988790564,0,0,0,557.411125597069,52359.7959708534,0.645103370165758,0.208219093303908,0.103445874306846,0.0325858773180744,0,0,0,0.010645784905414,0.645103370165758,"Con"
"328","Lincoln BC",24267,20753,2422,1195,1079,0,0,913,50629,0.479310276718877,0.409903415038812,0.0478381955006024,0.0236030733374153,0.0213118963439926,0,0,0.0180331430603014,0.479310276718877,"Con"
"329","Liverpool Garston BC",6563.73999228593,33768.3812038307,4957.7025179943,1253.71327317031,2662.80677088087,0,0,327.739072929088,49534.0828310912,0.132509569515357,0.681720126301303,0.100086692528452,0.0253101137946857,0.0537570621820315,0,0,0.00661643567817055,0.681720126301303,"Lab"
"330","Liverpool Riverside BC",2497.27899714535,38485.4425181706,1169.52127904576,1884.07360869328,1337.5124784999,0,0,224.044047112636,45597.8729286675,0.0547674449870074,0.844018372926661,0.0256485928822894,0.0413193310933755,0.029332782267986,0,0,0.00491347584268079,0.844018372926661,"Lab"
"331","Liverpool Walton BC",5051.39830754815,38608.8564536283,1007.41094843218,784.198178637996,1212.25672855151,0,0,1201.65824285748,47865.7788596557,0.105532562676125,0.806606669178643,0.0210465800919265,0.0163832741745892,0.0253261674087848,0,0,0.0251047464699319,0.806606669178643,"Lab"
"332","Liverpool Wavertree BC",4674.32369411795,35138.4753307724,3228.81122210211,2257.58949548529,1622.75845608233,0,0,308.422926503261,47230.3811250633,0.0989685787574022,0.743980346839203,0.0683630143392746,0.0477995189051582,0.0343583603906426,0,0,0.0065301807683189,0.743980346839203,"Lab"
"333","Liverpool West Derby BC",4519.04450921437,37599.2132428432,1418.66844635602,797.713873701121,2211.25315851259,0,0,1268.6953639333,47814.5885945606,0.0945118350287022,0.786354423367777,0.0296702008331703,0.0166834829525621,0.0462464118903691,0,0,0.0265336459274195,0.786354423367777,"Lab"
"334","Livingston",11202.8078801427,10978.9161492646,3241.59848562762,1319.83755347212,1.3304805834389,0,23884.4793381806,1.53932577163761,50630.5092130426,0.221265953162817,0.216843881681449,0.0640246076133197,0.0260680284276525,2.62782382424896e-05,0,0.471740847750112,3.04031264066583e-05,0.471740847750112,"SNP"
"335","Llanelli",13071.3409156454,17704.3730141062,0,0,4009.75515050831,8871.29236271351,0,0,43656.7614429735,0.299411602775891,0.40553564737578,0,0,0.0918472882086327,0.203205461639696,0,0,0.40553564737578,"Lab"
"336","Loughborough CC",25109.0920489031,19134.3472287253,3949.0670561577,1409.22616890121,0,0,0,217.726983690347,49819.4594863777,0.504001695477422,0.38407376205993,0.0792675612475785,0.0282866611446585,0,0,0,0.00437032007041106,0.504001695477422,"Con"
"337","Louth and Horncastle CC",36412.0939305387,8840.06343606457,4142.83060281162,0,0,0,0,912.64935068125,50307.6373200961,0.72378859096198,0.175720107462357,0.0823499337973622,0,0,0,0,0.0181413677783011,0.72378859096198,"Con"
"338","Lowestoft CC",28246.1383232167,13093.1884023951,2064.97910259063,2316.52321816774,0,0,0,228.419263770893,45949.2483101411,0.614724709587528,0.284948913941329,0.0449404327281429,0.0504148229483981,0,0,0,0.00497112079460244,0.614724709587528,"Con"
"339","Luton North BC",16480.6946117176,24231.7399700922,2063,866.517515649266,1327.45585096946,0,0,1208.65763841662,46178.0655868452,0.356894434668838,0.524745670095698,0.044674889989062,0.0187646993142154,0.0287464586075606,0,0,0.0261738473246253,0.524745670095698,"Lab"
"340","Luton South and South Bedfordshire CC",13819.7294235096,21628.5543626145,863.775453711907,1111.73136375778,1488.54414903054,0,0,4236.34236158338,43148.6771142077,0.320281648193547,0.501256488243363,0.020018584843879,0.0257651320529526,0.0344980251675062,0,0,0.098180121498753,0.501256488243363,"Lab"
"341","Macclesfield CC",28292,17581,5684,2310,0,0,0,0,53867,0.525219522156422,0.326377930829636,0.105519149015167,0.0428833979987748,0,0,0,0,0.525219522156422,"Con"
"342","Maidenhead CC",30628.9311964103,7471.14399168412,11616.3561127002,1911.78071727069,0,0,0,201.928699583666,51830.140717649,0.590948254670292,0.144146704759767,0.224123568870509,0.0368855011929323,0,0,0,0.00389597050649925,0.590948254670292,"Con"
"343","Maidstone and Malling CC",29594.3536326652,10467.2693201017,6305.06976155672,2130.72711356869,0,0,0,243.790900993098,48741.2107288854,0.607173133168126,0.214751935037561,0.129358086663616,0.0437151043584143,0,0,0,0.00500174077228289,0.607173133168126,"Con"
"344","Makerfield BC",15814.5211193118,20514.7307484034,2140.94144660061,1172.56417755756,6022.7141144675,0,0,30.8338131984347,45696.3054195392,0.346078768822077,0.448936310278413,0.0468515217356099,0.0256599339222769,0.131798710183958,0,0,0.000674755057664913,0.448936310278413,"Lab"
"345","Maldon CC",38467.6629490257,6649.94338706651,6828.53346047987,1851,0,0,0,44.269903330577,53841.4096999026,0.714462402887182,0.123509830521368,0.126826795556436,0.034378743244595,0,0,0,0.000822227790418665,0.714462402887182,"Con"
"346","Manchester Blackley BC",11472.0507317832,21827.9354371031,1473.71714837253,837.366452080151,3191.7253893645,0,0,26.3249722156981,38829.1201309192,0.295449670069864,0.562153748617183,0.0379539156026106,0.021565424332481,0.0821992715416429,0,0,0.000677969836219281,0.562153748617183,"Lab"
"347","Manchester Central BC",8704.21108476354,24481.643583632,2131.83584876044,1236.99811469045,2409.50486152198,0,0,47.3496651413669,39011.5431585097,0.223118861240557,0.627548709984616,0.0546462835396814,0.0317085153403019,0.0617638951561542,0,0,0.00121373473868947,0.627548709984616,"Lab"
"348","Manchester Rusholme BC",3495.77420506768,31714.3642827247,3066.39476263372,2053.03665158629,902.481145241116,0,0,27.2701083481425,41259.3211556016,0.0847268958178937,0.768659381552111,0.0743200488216809,0.0497593415035516,0.0218733881208947,0,0,0.000660944183868138,0.768659381552111,"Lab"
"349","Manchester Withington BC",5716.78794283307,32355.5004802967,8102.89135932283,1976.46302885105,930.554900549663,0,0,0,49082.1977118533,0.11647375646043,0.659210507855537,0.16508819362353,0.0402684297156836,0.0189591123448194,0,0,0,0.659210507855537,"Lab"
"350","Mansfield CC",30760.2370324528,14581.4548880531,1592.3160777696,0,0,0,0,957.6893885847,47891.6973868601,0.642287467574543,0.304467281045957,0.0332482698390739,0,0,0,0,0.0199969815404258,0.642287467574543,"Con"
"351","Melksham and Devizes CC",30206.9440973445,5669.8493339837,15202.5216785959,1456.99673245326,0,0,0,0,52536.3118423774,0.57497268152308,0.107922485137418,0.289371696365125,0.0277331369743774,0,0,0,0,0.57497268152308,"Con"
"352","Melton and Syston CC",31783.0428840926,11603.6378138576,4121.16045680849,1992.46591465589,0,0,0,709.314442531885,50209.6215119465,0.633007019910127,0.231103869426633,0.082079098242713,0.0396829502923422,0,0,0,0.0141270621281843,0.633007019910127,"Con"
"353","Meriden CC",30320.4805704817,9977.75655738954,6263.8402830133,2211.99412589823,0,0,0,0,48774.0715367827,0.621651619705679,0.204570917354416,0.128425618072288,0.0453518448676172,0,0,0,0,0.621651619705679,"Con"
"354","Merthyr Tydfil and Upper Cynon",9019.63533949379,23031.4875643347,1502.59964068028,0,4436.12928944922,2849.68603105497,0,2328.32882123869,43167.8666862516,0.208943272667362,0.53353314241192,0.0348082904258699,0,0.10276461706323,0.0660140574415404,0,0.0539366199900778,0.53353314241192,"Lab"
"355","Mid and South Pembrokeshire",28260.4415099869,21386.3830242298,2333.53805395336,0,0,1505.97228974639,0,0,53486.3348779165,0.528367508719599,0.399847607300905,0.0436286774795787,0,0,0.0281562064999182,0,0,0.528367508719599,"Con"
"356","Mid Bedfordshire CC",30437.8816833345,11162.47006601,6316.3093101716,1971.19079938741,0,0,0,1098.80521478348,50986.657073687,0.59697739428857,0.218929239661226,0.123881612811821,0.0386609146886921,0,0,0,0.0215508385496909,0.59697739428857,"Con"
"357","Mid Berkshire CC",27109.8067786655,10710.4602960195,11461.4085003373,1599.79864242262,0,0,0,64.9852453042703,50946.4594627493,0.532123469708185,0.210229727619262,0.224969676425064,0.0314015666504234,0,0,0,0.00127555959706652,0.532123469708185,"Con"
"358","Mid Buckinghamshire CC",33306.0822735838,6156.81759363108,15578.0337920147,1514.51349073249,543.925054415851,0,0,373.984025433942,57473.3562298118,0.579504738515822,0.107124726960656,0.271047922270707,0.0263515755835902,0.00946395147415654,0,0,0.00650708519506912,0.579504738515822,"Con"
"359","Mid Cheshire CC",22506.6073447599,19942.8936146609,2499.31383389276,901.160170179763,362.042061392065,0,0,351.788497779864,46563.8055226653,0.483349827019715,0.428291747008383,0.0536750337700858,0.019353232839638,0.00777518197510378,0,0,0.00755497738707436,0.483349827019715,"Con"
"360","Mid Derbyshire CC",30232.1502154281,14010.2803525041,5145.60875739541,2008.15988823071,0,0,0,0,51396.1992135583,0.588217624610905,0.272593704726869,0.100116522936155,0.0390721477260708,0,0,0,0,0.588217624610905,"Con"
"361","Mid Dorset and North Poole CC",33134.0854514722,4129.79980357342,15857.6370901214,1642.73330273745,0,0,0,17.680190301281,54781.9358382057,0.604835972743482,0.0753861604265039,0.289468359368601,0.0299867698649632,0,0,0,0.000322737596449642,0.604835972743482,"Con"
"362","Mid Leicestershire CC",33379.8480423045,12620.2450048483,5733.4770043784,2481.89315210081,0,0,0,0,54215.463203632,0.615688699678366,0.232779437066635,0.105753537193689,0.0457783260613098,0,0,0,0,0.615688699678366,"Con"
"363","Mid Norfolk CC",32211.6370389748,10366.8087937681,6825.65000885739,176.283497104518,0,0,0,816.320143295953,50396.6994820008,0.63916163895771,0.205704121506421,0.13543843305245,0.00349791750087678,0,0,0,0.0161978889825415,0.63916163895771,"Con"
"364","Mid Sussex CC",26497.793498807,9911.01348633763,12561.2559926528,1888.44521041234,0,0,0,459.150733263977,51317.6589214737,0.516348447214903,0.193130662906963,0.244774532912229,0.0367991301649601,0,0,0,0.00894722680094524,0.516348447214903,"Con"
"365","Middlesbrough and Thornaby East BC",10837.0320773516,22423.1105699904,900.771104785328,542.222711957484,1053.9336741934,0,0,4066.81485492635,39823.8849932045,0.272123929626675,0.56305683319989,0.0226188656616258,0.0136155152127927,0.026464863344529,0,0,0.102119992954487,0.56305683319989,"Lab"
"366","Middlesbrough South and East Cleveland CC",26678.9340957168,15524.2008034701,1708.11978954482,1090.05100891106,29.4529904501541,0,0,481.185145073649,45511.9438331666,0.586196322299789,0.341101686633673,0.037531242256017,0.0239508778817899,0.000647148593743218,0,0,0.0105727223349882,0.586196322299789,"Con"
"367","Midlothian",10467,14328,3393,0,0,0,20033,0,48221,0.217063105286079,0.297131954957384,0.0703635345596317,0,0,0,0.415441405196906,0,0.415441405196906,"SNP"
"368","Milton Keynes North CC",24803.8552484999,14361.5839757803,4268.72603468329,1425.29660729991,0,0,0,81.6708504187657,44941.1327166822,0.551918782396259,0.319564352467896,0.0949848340849391,0.0317147459607941,0,0,0,0.00181728509011188,0.551918782396259,"Con"
"369","Milton Keynes South BC",24096.0038322852,25770.6567851126,3949.09328722782,1490.8572164159,0,0,0,355.558411869483,55662.169532911,0.432897316696184,0.462983333229139,0.0709475272050411,0.0267840299601403,0,0,0,0.00638779290949581,0.462983333229139,"Lab"
"370","Mitcham and Morden BC",13009.0369309496,28878.7227991162,5364.4885780298,1160,1202,0,0,243.7862899978,49858.0345980934,0.260921575345192,0.579219037250628,0.107595267668953,0.0232660595097818,0.0241084513196187,0,0,0.00488960890582562,0.579219037250628,"Lab"
"371","Monmouthshire",29605.213020112,16689.4581042536,5146.52626411166,1424.12202562998,583.72533924051,1368.68962146337,0,388.231358796776,55205.9657336079,0.536268365686594,0.302312583114428,0.0932240962678893,0.025796524102159,0.010573591666836,0.0247924223999246,0,0.00703241676216944,0.536268365686594,"Con"
"372","Montgomeryshire and Glyndwr",26806.9517745189,13589.7975435157,8519.08235583245,0,935.681547780653,1396.56638590325,0,727,51975.0796075509,0.515765477935399,0.261467565728198,0.163907057385147,0,0.0180025034082818,0.0268699229794033,0,0.0139874725635703,0.515765477935399,"Con"
"373","Morecambe and Lunesdale CC",29940.899891756,13824.6468074215,10070.7294052375,929.148977062468,225.344540452471,0,0,469.077716537532,55459.8473384675,0.539866251506768,0.24927307720576,0.181585956120228,0.0167535437195119,0.00406320160019932,0,0,0.00845796984753284,0.539866251506768,"Con"
"374","Morley BC",24168.5043873462,16379.9611999612,1920.62539790642,961.171435829646,733.357955705531,0,0,820.024463411649,44983.6448401607,0.537273146122853,0.36413148063399,0.0426960822034528,0.0213671310816399,0.0163027686687318,0,0,0.0182293912893324,0.537273146122853,"Con"
"375","Motherwell and Clydesdale North",9169.73139696413,13749.2701043768,2076.33147993538,37.9884240187038,0,0,20710.1907535271,416.84089643642,46160.3530552585,0.198649507424414,0.297858859266469,0.0449808405375454,0.000822966496231688,0,0,0.448657546633904,0.00903027964143645,0.448657546633904,"SNP"
"376","Nairn, Strathspey and Moray West",20402.9225569137,2683.0157008662,4329.10850598354,719.856201610565,448.981552154221,0,24240.9116430758,258.043913394805,53082.8400739988,0.384360040428724,0.050543936555128,0.0815538222888725,0.0135609963710884,0.00845812981235234,0,0.456661919544685,0.00486115499915012,0.456661919544685,"SNP"
"377","Neath and Swansea East",12940.9308613208,20566.0278410669,1683.90046198308,737.159553575638,3464.0365374754,4106.52150647203,0,449.159571356944,43947.7363332508,0.294461829915224,0.467965578138473,0.0383159771692052,0.0167735500182726,0.0788217284095817,0.0934410244780923,0,0.0102203118711512,0.467965578138473,"Lab"
"378","New Forest East CC",32708.9061403915,7507.87841737177,7363.51921283486,2426.62387548581,0,0,0,672.839298395252,50679.7669444792,0.645403641579979,0.148143507163259,0.14529504882889,0.04788151212582,0,0,0,0.0132762903020521,0.645403641579979,"Con"
"379","New Forest West CC",32173.0938596085,6605.12158262823,7736.48078716514,3895.37612451419,0,0,0,2.16070160474781,50412.2330555208,0.638200133371896,0.13102219803185,0.153464354150801,0.0772704537849785,0,0,0,4.28606604743763e-05,0.638200133371896,"Con"
"380","Newark CC",33909.4567521211,12782.080628364,5810.75176941672,1814.37627703903,94.4166411830343,0,0,21.3542472193785,54432.4363153433,0.622964156071823,0.234824701843467,0.106751638595658,0.0333326303185808,0.00173456577684766,0,0,0.000392307393622196,0.622964156071823,"Con"
"381","Newbury CC",29296.1187247047,4019.83361551213,13606.7840514435,1940.08172428377,0,0,0,272.735653799789,49135.5537697439,0.596230559687807,0.0818110982192169,0.276923388616047,0.0394842751416879,0,0,0,0.00555067833524104,0.596230559687807,"Con"
"382","Newcastle upon Tyne Central and West BC",13486.4514683282,28099.6216757795,2314.56219902515,1820.51558777707,4549.54084347833,0,0,0,50270.6917743882,0.268276623859774,0.558966282021518,0.0460419802737699,0.0362142537434621,0.0905008601014761,0,0,0,0.558966282021518,"Lab"
"383","Newcastle upon Tyne East and Wallsend BC",12652.2557339386,30783.1912197451,2850.68583046028,1777.22375401653,2273.39607578913,0,0,0,50336.7526139497,0.25135224417382,0.611545036602426,0.0566322951407532,0.0353066827263707,0.0451637413566308,0,0,0,0.611545036602426,"Lab"
"384","Newcastle upon Tyne North BC",16112.5576042747,24511.9644575769,7939.42145443148,2006.17104092832,2322.82457397189,0,0,0,52892.9391311833,0.304625870086607,0.463426023590468,0.150103616566672,0.0379289007924609,0.0439155889637916,0,0,0,0.463426023590468,"Lab"
"385","Newcastle-under-Lyme CC",24928.494363407,16579.2583009196,2553.19991778186,1041.47230728188,1921,0,0,0,47023.4248893904,0.530129279652523,0.352574452837447,0.0542963411063221,0.0221479466825663,0.0408519797211416,0,0,0,0.530129279652523,"Con"
"386","Newport East",14483.7259114119,23501.922800926,2390.83228828042,740.52974082538,2876.86344274689,895.564810374267,0,0,44889.4389945648,0.32265330634151,0.523551270127738,0.0532604626350955,0.0164967475070259,0.0640877566568657,0.0199504567317649,0,0,0.523551270127738,"Lab"
"387","Newport West and Islwyn",19627.9105573101,19977.0919630635,2656.69578490088,1058.83395282439,3803.81805611153,2155.74548654711,0,0,49280.0958007575,0.398292865270939,0.405378513139101,0.0539101181061431,0.021486036819111,0.0771877163447613,0.0437447503199451,0,0,0.405378513139101,"Lab"
"388","Newton Abbot CC",29132.6941216161,9321.11385741495,11596.414919729,1497.51398523896,0,0,0,839.776558945738,52387.5134429448,0.556099959837653,0.177926250833924,0.221358376406979,0.0285853228531242,0,0,0,0.0160300900683202,0.556099959837653,"Con"
"389","Newton Aycliffe and Spennymoor CC",19341.4921571136,18305.5034292136,1795.27017582501,688.92477510746,4076.91136118164,0,0,272.446816365857,44480.5487148072,0.434830340810859,0.411539514644519,0.0403607920247481,0.0154882256404837,0.0916560491940259,0,0,0.00612507768536502,0.434830340810859,"Con"
"390","Normanton and Hemsworth CC",15322.7411931007,17327.8618984575,1447.94940159854,722.901439203351,6759.52919687687,0,0,3501.3175574349,45082.3006866719,0.339883745055424,0.384360638976446,0.0321179127849306,0.0160351496749825,0.149937538544373,0,0,0.0776650149638443,0.384360638976446,"Lab"
"391","North Ayrshire and Arran",14891.0997474632,6706.837657783,2112.79746099262,1114,0,0,23440.6339782102,0,48265.368844449,0.308525555775915,0.138957555248319,0.0437746050962918,0.0230807311053652,0,0,0.485661552774109,0,0.485661552774109,"SNP"
"392","North Bedfordshire CC",32370.152832832,11407.0194574695,7060.21807853866,1613.61740627026,2.34829265074798,0,0,2162.15705233648,54615.5131200977,0.592691544646868,0.208860428215439,0.129271294458288,0.0295450379221371,4.29968065224283e-05,0,0,0.0395886979507447,0.592691544646868,"Con"
"393","North Cornwall CC",32928.8315767408,5248.83587601291,16421.0686034682,133.036031850066,0,0,0,686.575102001573,55418.3471900735,0.59418646073658,0.0947129631638145,0.296311049247775,0.0024005774007258,0,0,0,0.0123889494511044,0.59418646073658,"Con"
"394","North Cotswolds CC",29753.2108147909,8200.20021751974,11081.453470599,3126.36079885789,134.024861190058,0,0,104.335461836872,52399.5856247944,0.567813856923179,0.156493608102877,0.211479792033994,0.0596638458411504,0.00255774658505391,0,0,0.00199115051374571,0.567813856923179,"Con"
"395","North Devon CC",31479,5097,16666,1759,0,0,0,580,55581,0.566362605926486,0.0917039995681978,0.299850668393876,0.0316475054425073,0,0,0,0.0104352206689336,0.566362605926486,"Con"
"396","North Dorset CC",35527.2883150261,6576.53422029285,12119.115697297,2212.99582635742,0,0,0,0,56435.9340589733,0.629515377169118,0.116530971444907,0.214741120163493,0.0392125312224819,0,0,0,0,0.629515377169118,"Con"
"397","North Durham CC",15841.947245807,19678.5070980726,3400.05923494416,1268.55091254675,4899.83884144771,0,0,1085.06838897687,46173.9717217951,0.343092583441967,0.426181815518025,0.0736358408895386,0.0274732899346402,0.106116902201308,0,0,0.0234995680145205,0.426181815518025,"Lab"
"398","North East Cambridgeshire CC",31977.4730944127,7180.88726046507,2994.88286643561,1425.21259316433,0,0,0,0,43578.4558144777,0.733790872043454,0.164780672611153,0.068723932742946,0.032704522602447,0,0,0,0,0.733790872043454,"Con"
"399","North East Derbyshire CC",28806.8576624246,16033.4145382881,3010.34469145693,1274.46341665725,12.8177268692882,0,0,2.08536774243557,49139.9834034386,0.58622033764075,0.326280422332543,0.0612605964219003,0.0259353652237512,0.000260841090727581,0,0,4.24372903286255e-05,0.58622033764075,"Con"
"400","North East Fife",6969.12900655604,2958.5977595661,20084.7650242353,0,150.79645764927,0,21247.0632039026,0,51410.3514519093,0.135558867226869,0.0575486779609678,0.390675505165981,0,0.00293319250677228,0,0.41328375713941,0,0.41328375713941,"SNP"
"401","North East Hampshire CC",33856.0923515825,5840.73372646816,14370.2161267363,1722.78602243497,0,0,0,1316.09191024385,57105.9201374658,0.592864842560699,0.102278953082418,0.251641442641047,0.0301682560807683,0,0,0,0.023046505635068,0.592864842560699,"Con"
"402","North East Hertfordshire CC",31293,13104,8563,2367,0,0,0,0,55327,0.565600882028666,0.236846386032136,0.154770726769932,0.0427820051692664,0,0,0,0,0.565600882028666,"Con"
"403","North East Somerset and Hanham CC",29378.4372013376,13479.5958074894,8627.11508094894,1394.98765493659,0,0,0,503.821901390873,53383.9576461034,0.550323327395378,0.252502744304746,0.161605011343303,0.0261312146278914,0,0,0,0.00943770232868166,0.550323327395378,"Con"
"404","North Herefordshire CC",32506.3822471575,7014.2523761853,7336.31897517211,4759.08127416077,0,0,0,0,51616.0348726757,0.629772944150842,0.135892894397793,0.142132556157579,0.0922016052937866,0,0,0,0,0.629772944150842,"Con"
"405","North Norfolk CC",30309.5070080954,4000.10791204127,15561.0050279642,23.1795225005882,1739,0,0,2.34315901875331,51635.1426296202,0.586993769447022,0.0774687104233276,0.301364617884056,0.000448909818393556,0.0336786132745653,0,0,4.53791526356543e-05,0.586993769447022,"Con"
"406","North Shropshire CC",31425.1626782302,11768.2512731696,5162.64838577155,1615.90021848154,0,0,0,1066.3000618539,51038.2626175068,0.615717719737799,0.230577035142511,0.101152510312933,0.0316605647529872,0,0,0,0.0208921700537696,0.615717719737799,"Con"
"407","North Somerset CC",30259.2496247311,13977.8547945102,10237.1564091173,2708.16357149724,0,0,0,0,57182.424399856,0.529170456522431,0.244443199833015,0.179026274533808,0.0473600691107469,0,0,0,0,0.529170456522431,"Con"
"408","North Tayside",21016.1600864672,2139.54885467105,4145.55778216587,0,325.998552186625,0,25586.4287206039,38.9427319364461,53252.6367280311,0.394650131481747,0.0401773317929408,0.0778469956959657,0,0.00612173541474663,0,0.480472522915203,0.000731282699396318,0.480472522915203,"SNP"
"409","North West Cambridgeshire CC",29361.3662755186,12262.9018087565,4106.94560304265,1925.96725882084,5.93786384600246,0,0,6.47443256545704,47669.5932425501,0.615934902698321,0.257247880139464,0.0861544083698363,0.0404024269521502,0.000124562922443867,0,0,0.000135818917785057,0.615934902698321,"Con"
"410","North West Hampshire CC",31352.9727193138,9448.53021826148,8306.82769732775,2245.58505316018,0,0,0,126.056043004677,51479.9717310679,0.609032438539442,0.183537983812826,0.161360377987827,0.0436205572312889,0,0,0,0.00244864242861661,0.609032438539442,"Con"
"411","North West Leicestershire CC",31857.9888518771,12888.8717040954,3308.66510540341,2314.81526284188,0,0,0,485.132341427503,50855.4732656453,0.626441694593339,0.253441190818734,0.0650601575983863,0.0455175247460655,0,0,0,0.0095394322434755,0.626441694593339,"Con"
"412","North West Norfolk CC",32341.2485856569,11137.9284375721,3741.60844689044,1735.20956942477,0,0,0,52.788733595341,49008.7837731396,0.65990718593148,0.227263922506817,0.0763456702824998,0.0354060932721165,0,0,0,0.00107712800708744,0.65990718593148,"Con"
"413","Northampton North BC",24473.4652014644,22497.7910497596,2449.67797186143,1238.35256735433,0,0,0,0,50659.2867904397,0.483099284494525,0.444100035257608,0.0483559506472115,0.024444729600655,0,0,0,0,0.483099284494525,"Con"
"414","Northampton South BC",28365.3503765058,15269.9944127061,3714.13293545752,1662.41112337878,0,0,0,202.391513679854,49214.280361728,0.576364221279244,0.310275682189615,0.0754686019618374,0.0337790395625001,0,0,0,0.0041124550068042,0.576364221279244,"Con"
"415","Norwich North BC",25687.299792205,20058.8370705325,3136.25105354066,1184.06567630052,61.7115406064065,0,0,512.821578695842,50640.9867118809,0.507243271904465,0.396098859302567,0.0619310810704418,0.0233815680377082,0.00121860857406888,0,0,0.0101266111107493,0.507243271904465,"Con"
"416","Norwich South BC",14788.2003888616,27711.9219104264,4762.76500929467,2453.56264223987,1594.28845939359,0,0,0,51310.7384102162,0.288208683933444,0.540080356842202,0.0928219931511722,0.0478177223376571,0.0310712437355251,0,0,0,0.540080356842202,"Lab"
"417","Nottingham East BC",10136.1850387571,29246.8284987922,2674.3678051211,1394.95070394882,1498.66209809766,0,0,1447,46397.9941447168,0.218461707787237,0.630346829381683,0.0576397289240492,0.0300648924519867,0.0323001484379537,0,0,0.0311866930170895,0.630346829381683,"Lab"
"418","Nottingham North and Kimberley BC",18927.3330986428,19711.3118505015,1572.80958473618,1196.98928550088,2198.93709800566,0,0,1389.97331005724,44997.3542274443,0.420632133235488,0.438054907647869,0.0349533791872792,0.0266013259235322,0.0488681420443273,0,0,0.0308901119615047,0.438054907647869,"Lab"
"419","Nottingham South BC",11966.7811929144,23942.779220916,3223.82261014272,1437.44452527499,2343.40080389668,0,0,0,42914.2283531447,0.278853463108756,0.557921699625795,0.0751224648294644,0.0334957560799216,0.0546066163560636,0,0,0,0.557921699625795,"Lab"
"420","Nuneaton CC",27390,14246,1862,1692,0,0,0,0,45190,0.606107545917238,0.315246736003541,0.0412038061518035,0.0374419119274176,0,0,0,0,0.606107545917238,"Con"
"421","Old Bexley and Sidcup BC",32877.4798363901,12575.9499562764,4126.35138209261,1618.0028873485,0,0,0,284.514143898157,51482.2982060058,0.638617174874969,0.244277166997361,0.0801508776003174,0.0314283344708909,0,0,0,0.00552644605646153,0.638617174874969,"Con"
"422","Oldham East and Saddleworth CC",18646.2755673985,20288.6665525504,2426.35848657747,781.35771315668,2996.8614558185,0,0,1310.73135294388,46450.2511284454,0.401424644956975,0.436782709666039,0.0522356376474272,0.0168213883493558,0.064517658850358,0,0,0.0282179605298453,0.436782709666039,"Lab"
"423","Oldham West and Royton BC",13524.704903433,24492.9109182217,1542.47746136673,690.236531264179,3324.17906574998,0,0,917.207943934606,44491.7168239701,0.303982535826679,0.550504962870437,0.0346688680832318,0.015513821010663,0.0747145604405865,0,0,0.0206152517684023,0.550504962870437,"Lab"
"424","Orpington BC",28614.3425091165,10290.4649590653,7132.85245678003,1686.46535209185,0,0,0,69.2125234846896,47793.3378005383,0.598709858443788,0.215311703108323,0.149243655811369,0.0352866200542464,0,0,0,0.00144816258227334,0.598709858443788,"Con"
